run_id,reward,rso_r_N_x,rso_r_N_y,rso_r_N_z,rso_v_N_x,rso_v_N_y,rso_v_N_z,inspector_r_N_x,inspector_r_N_y,inspector_r_N_z,inspector_v_N_x,inspector_v_N_y,inspector_v_N_z,hill_x,hill_y,hill_z,v_DC_Hc_x,v_DC_Hc_y,v_DC_Hc_z,inspector_sigma_BN_x,inspector_sigma_BN_y,inspector_sigma_BN_z,inspector_omega_BN_B_x,inspector_omega_BN_B_y,inspector_omega_BN_B_z,docked_state,dV_remaining,max_range_violation,sim_time,pointing_error,torque_cmd_x,torque_cmd_y,torque_cmd_z,wheel_speeds_x,wheel_speeds_y,wheel_speeds_z,time_min,range_mag,vel_mag,sigma_1,sigma_2,sigma_3,torque_x,torque_y,torque_z,ws_0,ws_1,ws_2,pointing_error_deg
2,-0.03340959529747557,-36746821474.149734,-19840671910.398327,5799382768.840372,-47.4696022872781,83.45168925515384,-15.40853259730071,-36746824536.14345,-19840670476.856148,5799386159.330426,-46.00575997100865,83.09053711867664,-16.720599412062228,2460.496107015379,2188.3090010033407,-3476.1378152629154,-1.2863556061742534,-0.816902614906826,1.293344570575002,-0.4949912118600312,-0.5032161394735477,-0.6690576089646905,-8.305520372820864e-05,3.963945885477465e-06,2.1553416473764175e-05,False,148.0,False,1.0,1.323351622971159,0.0,0.0,0.0,-50.96116812046678,61.23388954981851,-76.5042576485743,0.016666666666666666,4788.138624477252,1.9986947756006612,-0.4949912118600312,-0.5032161394735477,-0.6690576089646905,0.0,0.0,0.0,-50.96116812046678,61.23388954981851,-76.5042576485743,75.82246280803518
2,-0.03338970411452338,-36746821569.08684,-19840671743.492092,5799382738.023296,-47.467501819989096,83.4545447465592,-15.40854384051461,-36746824625.205734,-19840670311.43778,5799386123.295318,-44.53009156908718,82.71061240336562,-18.017559711562484,2455.358239356302,2185.0137834121556,-3470.9709891610564,-2.5689355130241998,-1.659521957123164,2.5759130878566663,-0.49500831064877826,-0.5031588470524855,-0.6691151587393301,-7.865063594218735e-05,1.6029273637892976e-05,2.7414810086562892e-05,False,146.0,False,2.0,1.3236239424239704,0.0,0.0,0.0,-50.96117252503456,61.233877484490755,-76.50426350996791,0.03333333333333333,4780.241513236927,3.9985961326998343,-0.49500831064877826,-0.5031588470524855,-0.6691151587393301,0.0,0.0,0.0,-50.96117252503456,61.233877484490755,-76.50426350996791,75.83806556336059
2,-0.033362073913889075,-36746821664.019745,-19840671576.580147,5799382707.206198,-47.465401354919415,83.45740024106395,-15.408555082790201,-36746824711.308304,-19840670146.816597,5799386084.68719,-43.05023614955696,82.31201832162618,-19.304069508640307,2447.668349747129,2179.99380826779,-3463.2522098372533,-3.844941711334793,-2.5218803236964042,3.8519019786209476,-0.495013791722633,-0.5030961919945706,-0.6691674191529041,-7.184658086120102e-05,2.7831361422109602e-05,3.202101789414245e-05,False,144.0,False,3.0,1.324042086847418,0.0,0.0,0.0,-50.961179329089646,61.23386568240297,-76.50426811617571,0.05,4768.392729566468,5.998383614234187,-0.495013791722633,-0.5030961919945706,-0.6691674191529041,0.0,0.0,0.0,-50.961179329089646,61.23386568240297,-76.50426811617571,75.86202347405106
2,-0.03332676035949049,-36746821758.94845,-19840671409.66249,5799382676.389076,-47.46330089206904,83.46025573866811,-15.40856632412748,-36746824794.444046,-19840669983.025578,5799386043.524798,-41.56682128238458,81.89693746634143,-20.5812012766578,2437.43834437649,2173.2142863998424,-3452.9933914055,-5.1150018458004505,-3.401628212934758,5.121938768542977,-0.49500722465537844,-0.5030303805007769,-0.6692130377705968,-6.287026352921306e-05,3.897629893567969e-05,3.521820929415141e-05,False,142.0,False,4.0,1.3246025492948204,0.0,0.0,0.0,-50.96118830540698,61.23385453746546,-76.5042713133671,0.06666666666666667,4752.591859011169,7.998035704488902,-0.49500722465537844,-0.5030303805007769,-0.6692130377705968,0.0,0.0,0.0,-50.96118830540698,61.23385453746546,-76.5042713133671,75.89413560686279
2,-0.03328384577100854,-36746821853.87295,-19840671242.739124,5799382645.571932,-47.461200431437994,83.46311123937168,-15.408577564526452,-36746824874.60748,-19840669820.094837,5799385999.824591,-40.080666833244045,81.46679830655947,-21.850109432628432,2424.6798839037574,2164.6440399236735,-3440.2047090655396,-6.379232354779068,-4.296956407159508,6.386894306987631,-0.4949885821000919,-0.5029637243608218,-0.6692508845437054,-5.202139167608921e-05,4.9092110061990565e-05,3.689957539915749e-05,False,140.0,False,5.0,1.3253018752141,0.0,0.0,0.0,-50.96119915427883,61.23384442165433,-76.5042729947332,0.08333333333333333,4732.838978801342,9.997542632563276,-0.4949885821000919,-0.5029637243608218,-0.6692508845437054,0.0,0.0,0.0,-50.96119915427883,61.23384442165433,-76.5042729947332,75.93420403054161
2,-0.03323342462182592,-36746821948.79325,-19840671075.810047,5799382614.7547655,-47.45909997302628,83.46596674317468,-15.408588803987112,-36746824951.80552,-19840669658.06876,5799385953.59404,-38.59796730294255,81.01446671295889,-23.115281173297692,2409.4208936905316,2154.2471129926284,-3424.884096317325,-7.629494319268999,-5.210251154153941,7.652889212915139,-0.4949582406275423,-0.5028985634344978,-0.6692800896223708,-3.96621545235028e-05,5.784114723184105e-05,3.7008901015479913e-05,False,138.0,False,6.0,1.326132277012094,0.0,0.0,0.0,-50.961211513515984,61.23383567261716,-76.50427310405881,0.1,4709.131633326562,11.996775148441905,-0.4949582406275423,-0.5028985634344978,-0.6692800896223708,0.0,0.0,0.0,-50.961211513515984,61.23383567261716,-76.50427310405881,75.98178254886675
2,-0.03317562150114755,-36746822043.70935,-19840670908.875256,5799382583.937577,-47.45699951683388,83.46882225007707,-15.40860004250946,-36746825026.04637,-19840669496.990093,5799385904.839293,-37.119376045290515,80.54076083953188,-24.3773796366593,2391.689505459322,2141.989809064558,-3407.0284688610395,-8.865694523346452,-6.140386270588138,8.920432012110897,-0.49491696799403684,-0.502837187218346,-0.6693000723963144,-2.6205141984142716e-05,6.493134457249103e-05,3.554245067218295e-05,False,136.0,False,7.0,1.327085891646957,0.0,0.0,0.0,-50.96122497052853,61.23382858241982,-76.50427163760847,0.11666666666666667,4681.467934343915,13.995677554731513,-0.49491696799403684,-0.502837187218346,-0.6693000723963144,0.0,0.0,0.0,-50.96122497052853,61.23382858241982,-76.50427163760847,76.03642064272631
2,-0.03311059141995755,-36746822138.62125,-19840670741.934757,5799382553.120366,-47.454899062860825,83.47167776007886,-15.408611280093501,-36746825097.339905,-19840669336.90103,5799385853.565121,-35.64571477487818,80.04595903262825,-25.637091615510297,2371.5148260039873,2127.8399345642893,-3386.6334450887216,-10.08734224189523,-7.086612862773771,10.190172494052652,-0.494865897284372,-0.5027817581547447,-0.669310560796285,-1.2099585769265945e-05,7.012595703951771e-05,3.2549104562628734e-05,False,134.0,False,8.0,1.328154622770004,0.0,0.0,0.0,-50.961239076084745,61.23382338780735,-76.50426864426235,0.13333333333333333,4649.846389772117,15.994191784222854,-0.494865897284372,-0.5027817581547447,-0.669310560796285,0.0,0.0,0.0,-50.961239076084745,61.23382338780735,-76.50426864426235,76.09765442551118
2,-0.03303852100989785,-36746822233.528946,-19840670574.988544,5799382522.303132,-47.452798611107106,83.47453327318007,-15.408622516739232,-36746825165.69807,-19840669177.844227,5799385799.774805,-34.17802980574424,79.52983041390786,-26.895163857199066,2348.9277880931863,2111.7661396641115,-3363.6929976247447,-11.293519609739176,-8.048499873454935,11.462933361686083,-0.49480648882177936,-0.5027342392741184,-0.6693116002246046,2.183620708183883e-06,7.325146220422912e-05,2.8128738377217352e-05,False,132.0,False,9.0,1.3293299868898343,0.0,0.0,0.0,-50.96125335929122,61.23382026230219,-76.50426422389617,0.15,4614.265766574131,17.99224212384391,-0.49480648882177936,-0.5027342392741184,-0.6693116002246046,0.0,0.0,0.0,-50.96125335929122,61.23382026230219,-76.50426422389617,76.16499782896857
2,-0.032959630068751807,-36746822328.43244,-19840670408.036625,5799382491.485875,-47.450698161572724,83.47738878938068,-15.408633752446653,-36746825231.13552,-19840669019.863766,5799385743.469878,-32.7176764798739,78.99165880127117,-28.15246908938361,2323.962132368411,2093.7374672624933,-3338.1989807131094,-12.48282837522295,-9.025861872758986,12.739773541912497,-0.4947404811494389,-0.5026963286042118,-0.6693035518381958,1.6167626290482192e-05,7.420336139105393e-05,2.242889951908901e-05,False,130.0,False,10.0,1.33060295216849,0.0,0.0,0.0,-50.9612673432968,61.233819310403,-76.50425852405732,0.16666666666666666,4574.725020078818,19.98972277673228,-0.4947404811494389,-0.5026963286042118,-0.6693035518381958,0.0,0.0,0.0,-50.9612673432968,61.233819310403,-76.50425852405732,76.23793336690223
