run_id,rso_r_N_x,rso_r_N_y,rso_r_N_z,rso_v_N_x,rso_v_N_y,rso_v_N_z,inspector_r_N_x,inspector_r_N_y,inspector_r_N_z,inspector_v_N_x,inspector_v_N_y,inspector_v_N_z,hill_x,hill_y,hill_z,v_DC_Hc_x,v_DC_Hc_y,v_DC_Hc_z,inspector_sigma_BN_x,inspector_sigma_BN_y,inspector_sigma_BN_z,inspector_omega_BN_B_x,inspector_omega_BN_B_y,inspector_omega_BN_B_z,reward,docked_state,dV_remaining,max_range_violation,sim_time,pointing_error,torque_cmd_x,torque_cmd_y,torque_cmd_z,wheel_speeds_x,wheel_speeds_y,wheel_speeds_z
1,40831196165.87609,-10373937280.810345,1596035677.9652812,-23.940905784592644,-94.24145385327489,0.12150952570586346,40831196100.66062,-10373937216.203367,1596035899.4218204,-23.72938424575797,-94.48990565025643,-0.836041266472429,-70.67591627303337,-46.27867577546526,-224.35087863053417,0.22974666239226862,0.18750872802482152,0.967176373023648,-0.6443591994040446,-0.43025932027754255,-0.3726338492237277,-6.934795839552334e-05,6.785699711944564e-05,9.157572301558851e-05,-0.9656175317035449,False,498.9883355337477,False,1.0,1.045840947086933,0.0,0.0,0.0,98.73210970380114,-18.92643771799774,135.42502450524762
1,40831196117.99186,-10373937469.29036,1596035678.2089858,-23.94332457525962,-94.23856176760152,0.12219491312333225,40831196053.59005,-10373937405.592321,1596035896.195489,-23.536496508688348,-94.69303104789596,-1.6128230279505182,-69.79558306021808,-45.60063460894973,-220.84453219963046,0.44016480045509004,0.3380938062974451,1.7533642522807498,-0.6443861905711475,-0.43015945182111703,-0.3726863425482166,-8.64970759072472e-05,3.553371019979535e-05,9.638447948985088e-05,-0.7822948729239092,False,498.1606622825146,False,2.0,1.0459499518074875,0.0,0.0,0.0,98.73212685291865,-18.92640539471082,135.42501969649115
1,40831196070.10279,-10373937657.764591,1596035678.454061,-23.945743368080322,-94.2356696855233,0.12288029917960148,40831196006.86005,-10373937595.307936,1596035891.7357929,-23.36621265900255,-94.85636056453484,-2.229505394004177,-68.54566059493816,-44.68707934176182,-216.08825288162424,0.6249592753441691,0.45586531771372385,2.378328024291184,-0.6444428087747456,-0.43006715721139255,-0.3727302161471176,-9.476255619872142e-05,1.3834541571435975e-08,9.643729863870898e-05,-0.617617682855365,False,497.4983943881212,False,3.0,1.0460654014449895,0.0,0.0,0.0,98.73213511839896,-18.926369874835164,135.42501964367202
1,40831196022.208885,-10373937846.23304,1596035678.700507,-23.94816216305475,-94.23277760704023,0.1235656838746712,40831195960.41972,-10373937785.27916,1596035886.3192742,-23.2213697821364,-94.98416591251753,-2.7079166682631173,-66.98244868632327,-43.59401793223664,-210.36097954213884,0.7816070966935444,0.545638376205441,2.8638213947908655,-0.6445242647181217,-0.4299877398653512,-0.3727596686082502,-9.349307381385385e-05,-3.590364439918177e-05,9.17297914622761e-05,-0.47394422910103773,False,496.9804161782598,False,4.0,1.0462107036412558,0.0,0.0,0.0,98.73213384891656,-18.92633395735622,135.4250243511792
1,40831195974.31014,-10373938034.695702,1596035678.9483237,-23.950580960182897,-94.22988553215232,0.12425106720854143,40831195914.21756,-10373937975.444756,1596035880.180483,-23.102292312822193,-95.08135257100858,-3.0690528163529427,-65.16203448015948,-42.36783219449812,-203.89961041606435,0.9102062692263791,0.6122238392394858,3.2308645846788706,-0.6446238125672454,-0.42992549108942485,-0.37277003295281946,-8.278893511673637e-05,-6.938843670511812e-05,8.263294674088056e-05,-0.3509847156495658,False,496.585838028548,False,5.0,1.0464052894567917,0.0,0.0,0.0,98.73212314477786,-18.926300472563916,135.42503344802392
1,40831195926.40656,-10373938223.15258,1596035679.1975112,-23.95299975946476,-94.22699346085956,0.12493644918121219,40831195868.20448,-10373938165.753086,1596035873.5161657,-23.007747233318295,-95.15271863907127,-3.3318160601034474,-63.137204057911774,-41.046251415329074,-196.90307826605206,1.012416051968696,0.6599469053374685,3.4984412492669046,-0.6447332796533021,-0.42988335172884357,-0.3727581445758784,-6.349408054144026e-05,-9.7802263897197e-05,6.98638476568993e-05,-0.24704168870381285,False,496.29545648051027,False,6.0,1.0466664021552359,0.0,0.0,0.0,98.73210384992329,-18.926272058736725,135.42504621712303
1,40831195878.498146,-10373938411.603676,1596035679.4480693,-23.955418560900334,-94.22410139316194,0.12562182979268352,40831195822.335556,-10373938356.161179,1596035866.4902046,-22.935674568832013,-95.2026001080392,-3.5126378448226654,-60.955849581261326,-39.65965751074158,-189.53723471341908,1.090676450321197,0.6924838026077379,3.6830913731985233,-0.6448437090820052,-0.4298626795334179,-0.3727225914372103,-3.712935534225885e-05,-0.00011890692715071803,5.442901424664307e-05,-0.1599090926872225,False,496.0922844456956,False,7.0,1.0470102469735016,0.0,0.0,0.0,98.73207748519809,-18.92625095407347,135.42506165195644
1,40831195830.58489,-10373938600.048986,1596035679.6999984,-23.957837364489613,-94.22120932905948,0.12630720904295545,40831195776.57065,-10373938546.63358,1596035859.2384014,-22.883664807163996,-95.23475426751385,-3.6255588871376663,-58.66042051684218,-38.23235836302819,-181.93961715536673,1.1477141084492974,0.7128663681625609,3.798972635561225,-0.6449460650407361,-0.42986314088088934,-0.37266382651204044,-5.772384020535652e-06,-0.00013104065754179423,3.7544888905201106e-05,-0.08741076474648331,False,495.9615284686931,False,8.0,1.047452195123828,0.0,0.0,0.0,98.73204612822677,-18.92623882034308,135.42507853608177
1,40831195782.6668,-10373938788.488512,1596035679.9532983,-23.960256170232594,-94.21831726855217,0.12699258693202803,40831195730.87458,-10373938737.141201,1596035851.872731,-22.84924275454775,-95.25236502624057,-3.6824925704007985,-56.28790661047994,-36.78373935435851,-174.2237065386771,1.1862587290044817,0.7235568695257757,3.8581133225923363,-0.6450319453663348,-0.4298827358153246,-0.3725841332494121,2.8106385918463945e-05,-0.00013324883993103893,2.054180087044863e-05,-0.027829107593394138,False,495.89013119529864,False,9.0,1.0480064828963023,0.0,0.0,0.0,98.73201224945683,-18.926236612160693,135.42509553916983
1,40831195734.74387,-10373938976.922255,1596035680.207969,-23.96267497812927,-94.21542521164001,0.12767796345990123,40831195685.21695,-10373938927.660294,1596035844.4849854,-22.830023874371136,-95.25809991598086,-3.693530077554265,-53.87012330952406,-35.32921456666362,-166.48258630995883,1.2088941322884783,0.7265414425686118,3.8707121369730784,-0.6450942450335712,-0.4299179548350217,-0.37248744637632225,6.183846035028734e-05,-0.00012535886506538833,4.759042691895527e-06,0.017837017248084307,False,495.8640536234196,False,10.0,1.0486854000501498,0.0,0.0,0.0,98.73197851738239,-18.92624450213556,135.425111321928
1,40831195686.8161,-10373939165.350214,1596035680.4640102,-23.965093788179644,-94.212533158323,0.12836333862657515,40831195639.57178,-10373939118.17155,1596035837.1498518,-22.82379383420131,-95.25418298804794,-3.6672241034090116,-51.43414648861416,-33.88100041877067,-158.79203922821117,1.2179884107818726,0.7234200328014109,3.845419567678213,-0.6451277178210127,-0.42996405533704024,-0.37237904191263005,9.276749425608304e-05,-0.00010799331860839781,-8.560633695838977e-06,0.017308801503096716,False,495.83699317127525,False,11.0,1.049498239143625,0.0,0.0,0.0,98.73194758834848,-18.926261867682015,135.42512464160438
1,40831195638.88349,-10373939353.772388,1596035680.7214224,-23.967512600383703,-94.20964110860113,0.1290487124320498,40831195593.9171,-10373939308.659374,1596035829.9275143,-22.828548146326423,-95.2424654916669,-3.61082606529612,-49.00281630519533,-32.448719350048776,-151.21317062069923,1.2156639482378273,0.7154844063356345,3.7895742235727727,-0.645129391308261,-0.4300154359688217,-0.372265120777509,0.00011845834702746191,-8.252059378553947e-05,-1.836878677027186e-05,-0.011536709310124751,False,495.7805374892462,False,12.0,1.0504500781833404,0.0,0.0,0.0,98.7319218974957,-18.926287340406837,135.42513444975748
1,40831195590.946045,-10373939542.188778,1596035680.9802053,-23.96993141474145,-94.20674906247442,0.12973408487632518,40831195548.23453,-10373939499.111244,1596035822.8658457,-22.842496259217032,-95.2244884403177,-3.53049159344866,-46.59520902283704,-31.039909737657382,-143.79462114751976,1.203801073258196,0.7037795741539258,3.7094086797401715,-0.6450988019738867,-0.4300660791835893,-0.3721523189791233,0.00013688858405635113,-5.0946925475251484e-05,-2.3893655910589056e-05,-0.03632838488206779,False,495.6986567152895,False,13.0,1.0515408976275964,0.0,0.0,0.0,98.73190346725868,-18.926318914075146,135.4251399746266
1,40831195543.00376,-10373939730.599384,1596035681.2403588,-23.97235023125287,-94.20385701994284,0.13041945595940133,40831195502.50884,-10373939689.517208,1596035816.0022562,-22.864050117398424,-95.20153561055045,-3.4314520093550187,-44.227099237623044,-29.66041598205142,-136.57443406471378,1.1840556887624059,0.6891521540899126,3.6102218021849244,-0.6450380315640151,-0.4301100267468685,-0.3720471833363021,0.00014660743419017322,-1.575840657476695e-05,-2.4700709458126928e-05,-0.05592708183250967,False,495.59646994402164,False,14.0,1.0527648570185613,0.0,0.0,0.0,98.73189374840854,-18.926354102594047,135.42514078168014
1,40831195495.05664,-10373939919.004208,1596035681.5018833,-23.97476904991797,-94.20096498100642,0.1311048256812783,40831195456.72764,-10373939879.869453,1596035809.365276,-22.891811068248437,-95.17467704774664,-3.3181473629383613,-41.91134405840193,-28.31471073803155,-129.5816539070501,1.157877621834656,0.6722891688824485,3.4965126204092902,-0.6449515418830406,-0.43014185028888735,-0.3719556544609823,0.00014684978745634436,2.027458133126499e-05,-2.0726675197234523e-05,-0.07086471661162697,False,495.4785728727504,False,15.0,1.0541100454310561,0.0,0.0,0.0,98.73189350605527,-18.926390135581954,135.42513680764588
1,40831195447.10468,-10373940107.403244,1596035681.7647781,-23.977187870736742,-94.19807294566516,0.1317901940419561,40831195410.88094,-10373940070.161957,1596035802.9759188,-22.92455536334585,-95.1448049914022,-3.1943359873224795,-39.65828682534957,-27.006137755154597,-122.8377067927232,1.1265293584405023,0.6537491766712583,3.3720907067037267,-0.6448458213610087,-0.43015707946885656,-0.3718825980936035,0.0001375963379203734,5.43151953752564e-05,-1.2284433096638803e-05,-0.08178106713572714,False,495.3489288617536,False,16.0,1.055558463073015,0.0,0.0,0.0,98.7319027595048,-18.926424176195997,135.42512836540376
1,40831195399.14789,-10373940295.796497,1596035682.029044,-23.979606693709176,-94.19518091391905,0.1324755610414348,40831195364.96093,-10373940260.390175,1596035796.8488624,-22.961217641163636,-95.11266324643577,-3.0631855505643295,-37.476072059465764,-25.737149722735644,-116.35759389467366,1.0911058209920355,0.6339865722768327,3.2401680707475755,-0.6447288718006684,-0.43015255385039236,-0.37183142190006785,0.00011957517178212606,8.368317736986313e-05,-3.84129535628841e-08,-0.08927426405649057,False,495.2109096806535,False,17.0,1.0570867925433212,0.0,0.0,0.0,98.73192078067095,-18.926453544177992,135.42511611938363
1,40831195351.18626,-10373940484.183968,1596035682.2946804,-23.982025518835275,-94.19228888576808,0.13316092667971438,40831195318.9616,-10373940450.550808,1596035790.9934764,-23.00087504318098,-95.07887103132923,-2.9273503799557115,-35.37096488924921,-24.509448200561533,-110.15093225997153,1.05255269305014,0.6133707059565273,3.10343725589236,-0.6446095763476675,-0.4301266708445347,-0.3718038078754909,9.420465477268022e-05,0.00010606567277223157,1.504757809819221e-05,-0.09387890251655334,False,495.0673582858589,False,18.0,1.0586670975273282,0.0,0.0,0.0,98.73194615118796,-18.926475926673394,135.42510103339256
1,40831195303.21979,-10373940672.565655,1596035682.5616875,-23.98444434611503,-94.18939686121226,0.1338462909567949,40831195272.878555,-10373940640.641586,1596035785.4147143,-23.042731125365037,-95.04394321898805,-2.789038348470934,-33.34759984416589,-23.324135083874346,-104.22285721874398,1.0116844497288582,0.5922014663018971,2.9641389749586358,-0.6444969989488765,-0.43007951048878545,-0.37179958117597006,6.34820447938984e-05,0.00011969930734356132,3.178603860014218e-05,-0.09606559991432581,False,494.9206521568075,False,19.0,1.0602681930064497,0.0,0.0,0.0,98.73197687379793,-18.926489560307967,135.42508429493205
1,40831195255.24848,-10373940860.941555,1596035682.8300655,-23.98686317554844,-94.18650484025159,0.13453165387267638,40831195226.70877,-10373940830.66109,1596035780.1138914,-23.086102602088566,-95.00830656521903,-2.6500687654908917,-31.409201505695513,-22.18182915322768,-98.57480868514028,0.969198998085733,0.570721681254906,2.8241206117234277,-0.6443996706820503,-0.4300128276656767,-0.371816725315504,2.982650136245718e-05,0.00012350920957019721,4.8859076458408047e-05,-0.09624692526685866,False,494.7727607918883,False,20.0,1.0618571943408242,0.0,0.0,0.0,98.73201052934137,-18.926493370210196,135.42506722189418
1,40831195207.27234,-10373941049.311672,1596035683.0998142,-23.989282007135497,-94.18361282288606,0.13521701542735887,40831195180.45038,-10373941020.608612,1596035775.0893574,-23.130405461713814,-94.97231402275882,-2.5119242551471745,-29.55781821290132,-21.08275678983987,-93.20521461278767,0.925692682590719,0.5491275144846158,2.6848887173255904,-0.6443249190378737,-0.42992991280732085,-0.37185154211947996,-4.1112425719377375e-06,0.0001171939884886425,6.492205516467751e-05,-0.0947815260119122,False,494.6252991556805,False,21.0,1.063401083998433,0.0,0.0,0.0,98.7320444670853,-18.926487054989114,135.42505115891547
1,40831195159.29136,-10373941237.676006,1596035683.3709335,-23.9917008408762,-94.18072080911568,0.13590237562084237,40831195134.10251,-10373941210.484016,1596035770.3370795,-23.17514385871911,-94.9362558481115,-2.3757962679617997,-27.794477859984372,-20.02683200166553,-88.11007915377533,0.8816720533178575,0.527576443670386,2.5476550098307693,-0.6442782925612421,-0.4298353323609137,-0.3718989435319196,-3.5657622158382594e-05,0.00010124987616613115,7.870946747668121e-05,-0.09198070809064553,False,494.4795746043186,False,22.0,1.0648684156614945,0.0,0.0,0.0,98.73207601346489,-18.92647111087679,135.42503737150315
1,40831195111.30554,-10373941426.034557,1596035683.6434238,-23.99411967677054,-94.17782879894045,0.1365877344531269,40831195087.66513,-10373941400.287647,1596035765.8511417,-23.21989938888426,-94.90036987836059,-2.242626320358555,-26.119349503584672,-19.013716172798016,-83.2834886992609,0.8375652206298374,0.5061945324982089,2.413378082322018,-0.6442631255904917,-0.4297345695394108,-0.37195285218595886,-6.232696736624098e-05,7.69320086218864e-05,8.913470871108696e-05,-0.08811231215611391,False,494.3366299880753,False,23.0,1.0662308030612615,0.0,0.0,0.0,98.7321026828101,-18.926446793009244,135.42502694626194
1,40831195063.31488,-10373941614.387321,1596035683.9172845,-23.996538514818518,-94.17493679236037,0.13727309192421258,40831195041.13891,-10373941590.020239,1596035761.6241724,-23.26432137147183,-94.86484980480888,-2.1131419087757104,-24.53188031155319,-18.042863191999654,-78.71804634526355,0.7937319432638754,0.48508201480036917,2.2827997317173385,-0.6442802768221569,-0.42963359349160435,-0.3720066793063164,-8.20175726409716e-05,4.615578158561558e-05,9.537586144767518e-05,-0.08340618884690268,False,494.19728132017207,False,24.0,1.0674641360115538,0.0,0.0,0.0,98.73212237341538,-18.92641601678221,135.4250207051092
1,40831195015.31938,-10373941802.734303,1596035684.192516,-23.998957355020124,-94.17204478937543,0.13795844803409935,40831194994.525085,-10373941779.682837,1596035757.647709,-23.308118923240013,-94.8298521671724,-1.987889042873565,-23.030937385706004,-17.113573899087537,-74.40523975368701,0.7504717941678573,0.46431808307421246,2.1564778305573946,-0.6443280619330904,-0.42953839047235354,-0.372053842605593,-9.317757763866088e-05,1.1345983855027816e-05,9.694067350607585e-05,-0.07805805545431638,False,494.06215162675176,False,25.0,1.068549631407734,0.0,0.0,0.0,98.73213353342038,-18.92638120698448,135.42501914029717
1,40831194967.319046,-10373941991.0755,1596035684.4691184,-24.001376197375357,-94.16915278998565,0.1386438027827873,40831194947.8254,-10373941969.276733,1596035753.912501,-23.35105327801117,-94.79550245303619,-1.8672611436676572,-21.614867957910292,-16.225030565228735,-70.33574982598311,0.7080320059615366,0.44396487395922096,2.0348155480416565,-0.6444023855126623,-0.42945449350646064,-0.37208828377163977,-9.492748826801059e-05,-2.4754408583373668e-05,9.370553708625736e-05,-0.07223310596541152,False,493.93170122033257,False,26.0,1.0694745230847609,0.0,0.0,0.0,98.732135283331,-18.92634510659204,135.42502237543357
1,40831194919.31387,-10373942179.410915,1596035684.7470913,-24.003795041884214,-94.166260794191,0.13932915617027639,40831194901.041954,-10373942158.803425,1596035750.4087672,-23.392931248507672,-94.76190011672674,-1.7515242666684927,-20.281642365320405,-15.37630891506101,-66.4997104691989,0.666614083326706,0.4240706916817369,1.918086845800871,-0.6444970621796383,-0.42938654721353614,-0.3721049451362954,-8.712959828322742e-05,-5.93006500832676e-05,8.592533487486329e-05,-0.06606999713812765,False,493.8062540173976,False,27.0,1.0702319101741473,0.0,0.0,0.0,98.73212748544101,-18.92631056035054,135.42503015563577
1,40831194871.30386,-10373942367.740543,1596035685.026435,-24.00621388854669,-94.16336880199151,0.1400145081965667,40831194854.17718,-10373942348.26456,1596035747.1264043,-23.43359939582979,-94.7291226741841,-1.6408387816992438,-19.02887902465959,-14.566414719417606,-62.88692074354031,0.6263796368116951,0.4046725142000649,1.8064583974115624,-0.6446043020926562,-0.4293379418650248,-0.37210016817969455,-7.039879751265097e-05,-8.957069481496988e-05,7.421334350823835e-05,-0.05968455832227586,False,493.6860201686229,False,28.0,1.0708207711021054,0.0,0.0,0.0,98.73211075464025,-18.926280290305808,135.42504186762713
1,40831194823.28902,-10373942556.064388,1596035685.3071492,-24.008632737362777,-94.16047681338716,0.14069985886165823,40831194807.23372,-10373942537.661911,1596035744.0551608,-23.472938793130844,-94.69722975248385,-1.5352791361575635,-17.8539673881786,-13.794297854329143,-59.48702227750518,0.5874557025458358,0.3857986034926853,1.7000095707811425,-0.6447153231916066,-0.42931054552899645,-0.3720719824651594,-4.6053927180548336e-05,-0.00011317991309846451,5.949278369459809e-05,-0.053171774016605396,False,493.5711167363539,False,29.0,1.0712451040781537,0.0,0.0,0.0,98.73208640976992,-18.926256681087526,135.42505658818692
1,40831194775.26933,-10373942744.38245,1596035685.5892344,-24.011051588332474,-94.15758482837796,0.14138520816555103,40831194760.21442,-10373942726.997334,1596035741.1847754,-23.5108605495989,-94.66626556933483,-1.4348500391250407,-16.75409002977209,-13.058866798798794,-56.28963874456857,0.5499390747519981,0.3674697857824173,1.5987487895614294,-0.6448210424190036,-0.42930455566038506,-0.3720202620170679,-1.6013579639220428e-05,-0.00012826904514319558,4.292387804591591e-05,-0.04660971465531019,False,493.4615844588344,False,30.0,1.07151299697207,0.0,0.0,0.0,98.73205636942238,-18.92624159195548,135.42507315709256
1,40831194727.24481,-10373942932.694729,1596035685.87269,-24.013470441455777,-94.15469284696391,0.14207055610824515,40831194713.12223,-10373942916.272749,1596035738.5050888,-23.54730157572034,-94.63626177159446,-1.339500577578048,-15.726291918254386,-12.358999283761156,-53.284491354821014,0.5139005712039385,0.34970114142449493,1.502627823314727,-0.6449127916923832,-0.42931848223364083,-0.3719467364520761,1.7355350660984498e-05,-0.00013365054824304333,2.581223140068435e-05,-0.04006144136415636,False,493.35740263102895,False,31.0,1.0716352732748056,0.0,0.0,0.0,98.73202300049208,-18.92623621045238,135.4250902687392
1,40831194679.215454,-10373943121.001223,1596035686.1575165,-24.015889296732677,-94.151800869145,0.1427559026897406,40831194665.960205,-10373943105.490118,1596035736.0061305,-23.58222091436162,-94.60723930724853,-1.2491365666350276,-14.767519312659777,-11.693553099373728,-50.46148528149433,0.479388579702625,0.33250289934191096,1.4115542820973692,-0.6449830021204365,-0.42934926417435015,-0.3718548555871929,5.142433370135675e-05,-0.00012890184043531033,9.505822643162911e-06,-0.033577071145573206,False,493.2585019405002,False,32.0,1.0716240895873987,0.0,0.0,0.0,98.73198893150904,-18.92624095916019,135.42510657514796
1,40831194631.18126,-10373943309.301931,1596035686.4437137,-24.018308154163176,-94.14890889492125,0.1434412479100374,40831194618.73143,-10373943294.65143,1596035733.6781845,-23.615596731425025,-94.57921054707474,-1.163630244367114,-13.874657890371287,-11.061371377834037,-47.81077911072986,0.44643212771541313,0.31588173929871677,1.3254014362955984,-0.6450258021584433,-0.4293925102335732,-0.3717495178875346,8.351031152187995e-05,-0.00011439818682146453,-4.7112253087057925e-06,98.9728036379568,True,493.16477473257623,False,33.0,1.0714914028885938,0.0,0.0,0.0,98.73195684553122,-18.926255462813803,135.4251207921959
2,30503629535.479282,-24636638495.80562,15483842126.33778,67.07972901819859,57.43392271448067,-40.696900846683945,30503629328.456238,-24636638791.152813,15483842179.392431,67.97480693529866,58.692267045478616,-40.92865209626426,42.292185233740014,-339.49012422723644,-125.94097439207422,-0.17284766912730842,1.4578039378682222,0.5321981989935672,-0.37649211023724594,-0.53203508320529,-0.36851174302569933,-2.5222603078476257e-05,-7.03177281728978e-05,2.2467805636432038e-05,-1.524708134543593,False,498.4376413940905,False,1.0,0.573205398331953,0.0,0.0,0.0,121.78341488211241,-89.96918976164207,28.3674530761731
2,30503629669.63912,-24636638380.94072,15483842044.941542,67.08010566423066,57.43097759405781,-40.699338790244006,30503629465.970703,-24636638671.712765,15483842097.124489,68.75742079382879,59.718553148667915,-41.13519022885549,41.72560055254876,-334.103782016648,-124.0399234283693,-0.28329229432893727,2.6908059446356978,0.9569029216926259,-0.3765483708348533,-0.5320587150056176,-0.36850984931333747,-2.3881714090598953e-05,-7.445715294602338e-05,7.892943697148251e-06,-1.2718334810619454,False,497.1288752364395,False,2.0,0.5729135194669989,0.0,0.0,0.0,121.78341354122342,-89.9691856222173,28.36746765103504
2,30503629803.799706,-24636638266.08171,15483841963.540426,67.08048231241027,57.42803247341689,-40.70177673375744,30503629604.808495,-24636638550.639385,15483842014.493397,69.41908472685611,60.53521785687857,-41.31676503973245,41.026438827253735,-326.6869907962034,-121.4875247083934,-0.3495805972218516,3.706065915163543,1.2824747718666525,-0.3765993790913864,-0.5320925435420801,-0.36851088352567385,-1.9831404580694993e-05,-7.557522504542225e-05,-6.784487710166545e-06,-1.032122740316919,False,496.0606284663161,False,3.0,0.5723389994547247,0.0,0.0,0.0,121.78340949091391,-89.96918450414519,28.367482328466448
2,30503629937.96105,-24636638151.228592,15483841882.134434,67.08085896273742,57.425087352557924,-40.70421467722424,30503629744.73342,-24636638428.295254,15483841931.544136,69.9626516039124,61.170593744911564,-41.47584930151194,40.252209892610104,-317.6357565108711,-118.45444409225334,-0.3871142857324445,4.523335803197182,1.5226760732022897,-0.37664256453696604,-0.5321352972185616,-0.3685135406701739,-1.3292606598364567e-05,-7.361110193044017e-05,-2.0763972276684108e-05,-0.8172584850006608,False,495.2079577198783,False,4.0,0.5714514535903176,0.0,0.0,0.0,121.78340295211592,-89.9691864682683,28.367496307951015
2,30503630072.123142,-24636638036.381363,15483841800.723566,67.0812356152121,57.422142231480905,-40.70665262064442,30503629885.5276,-24636638304.984478,15483841848.318552,70.3972778218216,61.653915629802,-41.61401067801906,39.43835178898615,-307.2975728672804,-115.08097528013069,-0.40692881126662456,5.166866904175366,1.6927006909031337,-0.37667578273390695,-0.5321852172904,-0.36851642693984893,-4.6218923191685625e-06,-6.867211529731835e-05,-3.328310008329565e-05,-0.6310494485871075,False,494.542037952603,False,5.0,0.5702505577122753,0.0,0.0,0.0,121.78339428140164,-89.96919140725494,28.36750882707882
2,30503630206.285988,-24636637921.540024,15483841719.307823,67.08161226983431,57.419197110185834,-40.70909056401796,30503630026.996582,-24636638180.958538,15483841764.856613,70.73468020577025,62.01149705339628,-41.73218923756437,38.60581410065512,-295.97187735425456,-111.47909121591587,-0.4162692315369226,5.66068562969439,1.8067132306146985,-0.37669743247932164,-0.5322401535477584,-0.36851813563009056,5.7079687345573245e-06,-6.102787030821916e-05,-4.365915761582473e-05,-0.47240046268003677,False,494.03512413150577,False,6.0,0.5687511996143978,0.0,0.0,0.0,121.78338395154059,-89.96919905149993,28.36751920313635
2,30503630340.44959,-24636637806.704575,15483841637.887205,67.08198892660407,57.4162519886727,-40.71152850734488,30503630168.96999,-24636638056.424534,15483841681.196901,70.98689171947579,62.26552788914686,-41.83107532097025,37.76651255820335,-283.9146986744132,-107.73660063194792,-0.41965023052961503,6.026493862769683,1.8768038134875802,-0.37670654346820637,-0.5322976814532562,-0.36851732385940494,1.713377550324643e-05,-5.109548601073316e-05,-5.132635914758147e-05,-0.33817173397179806,False,493.66261952549854,False,7.0,0.5669748016935509,0.0,0.0,0.0,121.78337252573381,-89.96920898388423,28.367526870337883
2,30503630474.613945,-24636637691.875015,15483841556.461712,67.08236558552134,57.41330686694152,-40.713966450625165,30503630311.30002,-24636637931.553165,15483841597.376617,71.16520149099196,62.43421129539445,-41.91136135706913,36.92692117927412,-271.3444009207956,-103.9216166278878,-0.41979561881645866,6.283124672630623,1.9128252179501763,-0.37670282956544515,-0.5323552343783718,-0.36851278591126574,2.9032582561944688e-05,-3.941679412050356e-05,-5.586668898401215e-05,-0.22487221229036514,False,493.40343451488735,False,8.0,0.5649448037807842,0.0,0.0,0.0,121.78336062692675,-89.96922066257612,28.36753141066772
2,30503630608.779053,-24636637577.051346,15483841475.03134,67.08274224658616,57.410361744992294,-40.71640439385882,30503630453.859196,-24636637806.485477,15483841513.431337,71.27977752485836,62.532372076954964,-41.97385935095193,36.09030244730674,-258.44711720435953,-100.08656431416784,-0.41831001389812433,6.446691073896402,1.9226227639320563,-0.37668670470624965,-0.532410243731132,-0.3685035191756252,4.0755640794743336e-05,-2.6628751274713907e-05,-5.7032675210527456e-05,-0.12948790371512817,False,493.23951041613,False,9.0,0.5626847549969802,0.0,0.0,0.0,121.78334890386851,-89.96923345061897,28.367532576653947
2,30503630742.944912,-24636637462.233566,15483841393.596092,67.08311890979853,57.40741662282502,-40.71884233704584,30503630596.538055,-24636637681.338284,15483841429.39471,71.3396184818802,62.572126243254125,-42.019532648464576,35.25807327377763,-245.38143558600112,-96.27151799154687,-0.41611669245373184,6.530961918674747,1.9123786446718452,-0.37665926049432397,-0.5324602793073806,-0.368488779053844,5.166374726502055e-05,-1.3428686842341292e-05,-5.476085775814899e-05,-0.05033309993283725,False,493.15448966962873,False,10.0,0.5602178589372511,0.0,0.0,0.0,121.78333799576204,-89.9692466506834,28.367530304836496
2,30503630877.111526,-24636637347.421677,15483841312.15597,67.08349557515844,57.40447150043969,-40.72128028018623,30503630739.242966,-24636637556.20841,15483841345.298174,71.35264337384685,62.56346450632906,-42.0494868406359,34.43061256765578,-232.28228867357203,-92.50684509009596,-0.4137303486639471,6.547764881318929,1.8869462340030752,-0.3766222066812797,-0.532503182160981,-0.36846811978294436,6.11620826857133e-05,-5.36285055920452e-07,-4.917522222262845e-05,0.004235044393656809,False,493.1236708234757,False,11.0,0.557567393033567,0.0,0.0,0.0,121.78332849742661,-89.96925954308519,28.367524719200958
2,30503631011.278896,-24636637232.615677,15483841230.710972,67.08387224266586,57.40152637783631,-40.72371822327999,30503630881.89423,-24636637431.17603,15483841261.17072,71.32582133881348,62.51471870128935,-42.06494557193281,33.60775818975515,-219.26413485618147,-88.81531054849283,-0.4114268855067829,6.507341540228699,1.8501329886577773,-0.376577777768826,-0.5325371826819828,-0.3684414189040366,6.873264107396909e-05,1.1345627413456832e-05,-4.058041795725979e-05,-0.01931247853563515,False,493.06883458675867,False,12.0,0.5547575734903548,0.0,0.0,0.0,121.78332092686823,-89.96927142499766,28.367516124396694
2,30503631145.447018,-24636637117.815567,15483841149.261099,67.08424891232083,57.39858125501489,-40.72615616632711,30503631024.424454,-24636637306.30723,15483841177.03868,71.26530122063721,62.432927215261344,-42.06723948387147,32.78904076644438,-206.4235056643379,-85.21371833774013,-0.40935915208847407,6.418648121910577,1.8049163159537314,-0.3765286108575736,-0.5325609973777166,-0.3684088840034217,7.396248477595773e-05,2.1569357448139555e-05,-2.944513469866341e-05,-0.06353736984084987,False,492.96920934645755,False,13.0,0.5518149724617372,0.0,0.0,0.0,121.78331569702452,-89.96928164872769,28.367504989113435
