run_id,reward,rso_r_N_x,rso_r_N_y,rso_r_N_z,rso_v_N_x,rso_v_N_y,rso_v_N_z,inspector_r_N_x,inspector_r_N_y,inspector_r_N_z,inspector_v_N_x,inspector_v_N_y,inspector_v_N_z,hill_x,hill_y,hill_z,v_DC_Hc_x,v_DC_Hc_y,v_DC_Hc_z,inspector_sigma_BN_x,inspector_sigma_BN_y,inspector_sigma_BN_z,inspector_omega_BN_B_x,inspector_omega_BN_B_y,inspector_omega_BN_B_z,docked_state,dV_remaining,max_range_violation,sim_time,pointing_error,torque_cmd_x,torque_cmd_y,torque_cmd_z,wheel_speeds_x,wheel_speeds_y,wheel_speeds_z,time_min,range_mag,vel_mag,sigma_1,sigma_2,sigma_3,torque_x,torque_y,torque_z,ws_0,ws_1,ws_2,pointing_error_deg
19,-0.28074642455114956,-37580634803.17048,18921666519.460026,2571286788.7063704,43.69600901055113,83.51846443227933,23.908055801756223,-37580638199.72052,18921664470.06384,2571284696.216705,43.80714073872437,83.70799153177359,24.05583225135736,1980.5111729775394,-3800.665373102264,1321.9713040101249,-0.004996611048186284,0.2490410600425698,-0.08977782403668746,-0.806154646863403,-0.4200249831261897,-0.23514197218726454,1.251177516274355e-06,-7.610267384457858e-05,8.118528562894067e-05,False,149.7313507706712,False,1.0,1.542271874509267,0.0,0.0,0.0,-32.8712735493806,-93.47406624758128,-53.342952502154574,0.016666666666666666,4484.984940132315,0.2647762704583931,-0.806154646863403,-0.4200249831261897,-0.23514197218726454,0.0,0.0,0.0,-32.8712735493806,-93.47406624758128,-53.342952502154574,88.36566927111113
19,-0.27784096930770186,-37580634715.78229,18921666686.499477,2571286836.5237956,43.69217877307831,83.52098657307698,23.909369404280866,-37580638111.888435,18921664637.853035,2571284744.639455,43.914124267405654,83.89585799385463,24.212031889360127,1980.4888817947715,-3799.685007371371,1321.5623110099425,-0.011144846072220752,0.49610092217888685,-0.18747878281688854,-0.8062230151416253,-0.4199687973730064,-0.23508656080223087,-2.1312099702556624e-05,-7.085052582808516e-05,8.313510003030208e-05,False,149.4656029727622,False,2.0,1.542368993930169,0.0,0.0,0.0,-32.87125098610338,-93.47407149972929,-53.34295445196897,0.03333333333333333,4484.023785400499,0.5304607681885791,-0.8062230151416253,-0.4199687973730064,-0.23508656080223087,0.0,0.0,0.0,-32.87125098610338,-93.47407149972929,-53.34295445196897,88.37123380403757
19,-0.2750272737382125,-37580634628.40176,18921666853.543972,2571286884.343848,43.68834853401908,83.52350871195812,23.91068300596671,-37580638023.851135,18921664806.015118,2571284793.3745403,44.01673763272714,84.08230256485261,24.36819954673419,1980.4608158580515,-3798.21690595384,1320.956787091247,-0.014037223553800058,0.739970029332544,-0.28574840636883947,-0.8063037421570414,-0.419913045443525,-0.23504913017228737,-4.3309405206265685e-05,-6.364699141905298e-05,8.206603876248248e-05,False,149.20266290274833,False,3.0,1.5424192146109175,0.0,0.0,0.0,-32.871228988797874,-93.4740787032637,-53.3429533829077,0.05,4482.588932880766,0.793350388981966,-0.8063037421570414,-0.419913045443525,-0.23504913017228737,0.0,0.0,0.0,-32.871228988797874,-93.4740787032637,-53.3429533829077,88.37411123708873
19,-0.2723036390712409,-37580634541.028885,18921667020.593513,2571286932.1665277,43.68451829337343,83.52603084892273,23.911996606813755,-37580637935.61715,18921664974.54724,2571284842.4219103,44.11507827872388,84.26732373549324,24.524341790415505,1980.4332972906695,-3796.2673556090726,1320.1535969269376,-0.01376089296311325,0.9806924939858355,-0.38458785542930435,-0.8063944225887774,-0.41985992095118024,-0.23503075246297425,-6.400517136454637e-05,-5.473289054106431e-05,7.801397544028062e-05,False,148.9424385842868,False,4.0,1.5424189602246476,0.0,0.0,0.0,-32.871208293031714,-93.47408761736457,-53.342949330844384,0.06666666666666667,4480.688272995548,1.053496534630756,-0.8063944225887774,-0.41985992095118024,-0.23503075246297425,0.0,0.0,0.0,-32.871208293031714,-93.47408761736457,-53.342949330844384,88.3740966618291
19,-0.2696682140592757,-37580634453.66367,18921667187.648098,2571286979.9918346,43.68068805114137,83.52855298397084,23.913310206822004,-37580637847.19484,18921665143.44656,2571284891.781528,44.20924229925836,84.45092035039957,24.680465690778362,1980.4125028175274,-3793.8425578113465,1319.1516036627754,-0.010401610511414614,1.2183122498222159,-0.48399876717743723,-0.8064923182031482,-0.41981152999251836,-0.23503186441154056,-8.270731697675938e-05,-4.440609601173945e-05,7.111454901684766e-05,False,148.68483992009328,False,5.0,1.542365693460908,0.0,0.0,0.0,-32.8711895908861,-93.47409794415911,-53.34294243141796,0.08333333333333333,4478.329597988808,1.3109720585113094,-0.8064923182031482,-0.41981152999251836,-0.23503186441154056,0.0,0.0,0.0,-32.8711895908861,-93.47409794415911,-53.34294243141796,88.3710447010785
19,-0.26711908152489194,-37580634366.30612,18921667354.707726,2571287027.8197684,43.67685780732289,83.53107511710242,23.914623805991454,-37580637758.592354,18921665312.71022,2571284941.453372,44.29932437625787,84.63309154215754,24.836578801117003,1980.4044145679345,-3790.9486238622085,1317.949664103973,-0.004043714936564191,1.4528729623238237,-0.5839832552371897,-0.8065944488106757,-0.4197698209758664,-0.2350522525697507,-9.879036729944564e-05,-3.301161199387615e-05,6.159861464951225e-05,False,148.42977875716815,False,6.0,1.5422579725353782,0.0,0.0,0.0,-32.87117350783577,-93.47410933864313,-53.342932915483594,0.1,4475.520576549136,1.5658520487835101,-0.8065944488106757,-0.4197698209758664,-0.2350522525697507,0.0,0.0,0.0,-32.87117350783577,-93.47410933864313,-53.342932915483594,88.3648727466804
19,-0.2646542228391071,-37580634278.95623,18921667521.772396,2571287075.6503296,43.673027561918,83.53359724831749,23.915937404322104,-37580637669.81769,18921665482.335373,2571284991.4374366,44.385417813911815,84.81383669461752,24.9926889808881,1980.4148812511582,-3787.591589557697,1316.5466303268179,0.005229814754895576,1.684417969169362,-0.6845437457675105,-0.8066976913850422,-0.4197365196370069,-0.23509106005164615,-0.00011171635716059004,-2.0930092564609916e-05,4.978451394336141e-05,False,148.1771689877404,False,7.0,1.5420954669222688,0.0,0.0,0.0,-32.87116058184591,-93.47412142016256,-53.34292110138289,0.11666666666666667,4472.268795700247,1.8182110399215,-0.8066976913850422,-0.4197365196370069,-0.23509106005164615,0.0,0.0,0.0,-32.87116058184591,-93.47412142016256,-53.34292110138289,88.35556186090206
19,-0.26227155840916594,-37580634191.614,18921667688.842113,2571287123.483518,43.6691973149267,83.53611937761605,23.91725100181396,-37580637580.878624,18921665652.31916,2571285041.7337317,44.46761454369536,84.99315541651076,25.14880429685032,1980.449556980874,-3783.7774005206074,1314.9413480746127,0.017337336936047807,1.9129902355328163,-0.7856828880587271,-0.8067988841049203,-0.4197130713873187,-0.23514681461139583,-0.00012105282061162316,-8.565176561119617e-06,3.606742409370916e-05,False,147.92692660956257,False,8.0,1.541878943551173,0.0,0.0,0.0,-32.871151245382464,-93.47413378507856,-53.34290738429304,0.13333333333333333,4468.581722796675,2.0681222945184445,-0.8067988841049203,-0.4197130713873187,-0.23514681461139583,0.0,0.0,0.0,-32.871151245382464,-93.47413378507856,-53.34290738429304,88.34315598557231
19,-0.2599689934891521,-37580634104.27943,18921667855.916874,2571287171.3193336,43.66536706634899,83.53864150499808,23.91856459846701,-37580637491.782776,18921665822.658733,2571285092.342284,44.54600523133136,85.17104753047691,25.30493292654088,1980.5139541296926,-3779.5119095970094,1313.1326597704578,0.03219844118882266,2.138632368985629,-0.8874034576782366,-0.8068949318962049,-0.41970059291006884,-0.2352174771889055,-0.00012648726618448222,3.6699467133388875e-06,2.0906142435161758e-05,False,147.67896974051104,False,9.0,1.5416102117691195,0.0,0.0,0.0,-32.871145810936895,-93.47414602020184,-53.34289222301139,0.15,4464.466729570722,2.315657583924567,-0.8068949318962049,-0.41970059291006884,-0.2352174771889055,0.0,0.0,0.0,-32.871145810936895,-93.47414602020184,-53.34289222301139,88.32775878863961
19,-0.25774425743600077,-37580634016.95253,18921668022.99668,2571287219.1577764,43.66153681618487,83.5411636304636,23.919878194281267,-37580637402.53759,18921665993.35124,2571285143.263137,44.62067910256061,85.34751293853078,25.46108309810889,1980.613417623245,-3774.8008934044046,1311.1194006649869,0.049734039573575146,2.361386410881477,-0.9897083415744096,-0.8069829099755251,-0.4196998346285056,-0.23530050939213157,-0.00012783765242544378,1.536630057776214e-05,4.8077479378968515e-06,False,147.4332187939533,False,10.0,1.541292035471472,0.0,0.0,0.0,-32.87114446055065,-93.47415771655571,-53.34287612461689,0.16666666666666666,4459.93109562424,2.560886927915791,-0.8069829099755251,-0.4196998346285056,-0.23530050939213157,0.0,0.0,0.0,-32.87114446055065,-93.47415771655571,-53.34287612461689,88.30952862964332
